hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273429,494374,1395588988992,1095929,0,21129733568,56420312285377,44305817,0,5167210710
"scan with file YARA rules",105882,0,473725375282,4474087,1138974,5097688016,22578461833506,213241739,8477,5167210710
"scan with meta YARA rules",249142,0,201855787145,810203,93388,3260701992,43103442794507,173007533,8477,5167210710
"scan object with YARA",50318,0,139193399051,2766274,371649,4629854572,15294113361338,303949150,3647,5167210710
"scan with process YARA rules",68,0,72318336401,1063504947,43116821,4653769561,18939577635,278523200,15339,2065477663
"apply Sigma rules",994795,0,70520221048,70889,6923,42044555,223780649991026,224951522,521,5167210710
"compare to ThorDB",156,0,53478131314,342808534,55265235,391591076,380810323534,2441091817,16592,5152692946
"parse log file",135,0,50742824003,375872770,2685,4035037994,35338372104,261765719,8477,940711183
"parse GZIP archive",10164,0,36613628228,3602285,40838,1778614462,2376175551549,233783505,8477,947179716
"schedule scan for symlink target",59497,0,31442507488,528472,6692,3747225934,6594779687061,110842222,8477,4593109471
"parse ZIP archive",190,0,25107299538,132143681,187148,7345942578,79557649646,418724471,8477,768005762
"parse file content",105882,0,20799874146,196443,1713,609898310,22578461833506,213241739,8477,5167210710
"check file excludes",90351,0,16231740848,179652,120,159020324,18357405133635,203178770,8477,5167210710
"add meta information",45956,0,5097496398,110921,2244,57277514,13166895748310,286510918,8477,5167210710
"check if file was already scanned",308848,0,4322060709,13994,100,32335487,49742546692096,161058341,8477,5167210710
"parse journald format",5,0,4219677679,843935535,51503286,3134412679,421531133,84306226,47334400,131663738
"scan process for malicious indicators",68,0,3971908429,58410418,84330,3218913885,18939577635,278523200,15339,2065477663
"scan object's command line with YARA",68,0,3886584000,57155647,924685,2076465251,18939577635,278523200,15339,2065477663
"check file existence",308980,0,2405485703,7785,120,4236354,49787605769997,161135367,8477,5167210710
"check with STIX IOCs",105882,0,1467670953,13861,801,3931582,22578461833506,213241739,8477,5167210710
"store time information about deep scan",105882,0,942201279,8898,581,19067487,22578461833506,213241739,8477,5167210710
"apply hash IOCs",105882,0,827557790,7815,2335,3333562,22578461833506,213241739,8477,5167210710
"check if object should be logged",994795,0,808922582,813,200,6240269,223780649991026,224951522,521,5167210710
"search for Cobalt Strike beacons",179868,0,801396954,4455,802,3057375,34643009692165,192602406,8477,5167210710
"check process excludes",207,0,692611462,3345949,181,302431320,50812011316,245468653,12494,2065637256
"apply false positive filters",994795,0,538494290,541,190,3956851,223780649991026,224951522,521,5167210710
"deduplicate reasons",249142,0,510227479,2047,120,3032035,43103442794507,173007533,8477,5167210710
"extract process handles",68,0,483485618,7110082,198609,412697785,18939577635,278523200,15339,2065477663
"limit frequent matches",994795,0,482731166,485,140,4428301,223780649991026,224951522,521,5167210710
"log object",502,0,355377193,707922,1243,3196520,417137327611,830950851,3647,5157069246
"check if deep scan is needed",249142,0,350856664,1408,160,5422648,43103442794507,173007533,8477,5167210710
"extract process environment variables",68,0,295694026,4348441,110801,207602786,18939577635,278523200,15339,2065477663
"check if maximum file size is exceeded",249142,0,178044097,714,110,5522278,43103442794507,173007533,8477,5167210710
"parse TARGZ archive",1,0,146608268,146608268,146608268,146608268,47083811,47083811,47083811,47083811
"fill in interesting content",249142,0,139087949,558,160,2914212,43103442794507,173007533,8477,5167210710
"log file",249142,0,81087376,325,100,4743462,43103442794507,173007533,8477,5167210710
"enrich finding with file information",45,0,49140838,1092018,22703,24868949,10083696380,224082141,5871,5157069246
"parse authorized_keys format",1,0,27830039,27830039,27830039,27830039,274844275,274844275,274844275,274844275
"parse TAR archive",1,0,26991379,26991379,26991379,26991379,75589830,75589830,75589830,75589830
"initialize process memory reader",68,0,17705462,260374,91706,5433278,18939577635,278523200,15339,2065477663
"parsing Firefox history",1,0,14792239,14792239,14792239,14792239,344097753,344097753,344097753,344097753
"truncate long values",502,0,14475115,28834,732,3128030,417137327611,830950851,3647,5157069246
"parse OLE format",14,0,9536099,681149,54934,4696342,5350994771,382213912,8477,620682631
"parse system crontab",3,0,8227540,2742513,18715,8144693,348340689,116113563,52749914,241834180
"log md5 to csv",38,0,7631262,200822,130,7182497,4036474205,106223005,8477,302884827
"analyze process connection",68,0,4912001,72235,812,2700413,18939577635,278523200,15339,2065477663
"schedule scan for executable",156,0,4141765,26549,15631,54895,380810323534,2441091817,16592,5152692946
"check for C2 IOCs",8,0,2687088,335886,75394,840063,5339800279,667475034,5210,1927110161
"scan eBPF program with file YARA rules",1,0,2059850,2059850,2059850,2059850,13906,13906,13906,13906
"retrieve interesting process memory",68,0,1823186,26811,2605,157661,18939577635,278523200,15339,2065477663
"unpack UPX",3,0,1216231,405410,292197,493331,830321462,276773820,216389663,311046972
"truncate unimportant process memory sections",68,0,1097591,16141,5852,46318,18939577635,278523200,15339,2065477663
"check file mode",156,0,287475,1842,671,11463,380810323534,2441091817,16592,5152692946
"check for known evil services",156,0,238394,1528,821,4279,380810323534,2441091817,16592,5152692946
"parse mail",5,0,107966,21593,10980,43002,1219771322,243954264,8477,579412514
"scan dependent files",35,0,30577,873,261,3798,127838694,3652534,3647,8132990
"check if profile is recent",1,0,18074,18074,18074,18074,5871,5871,5871,5871
"check for port 0",6,0,15082,2513,842,4419,5339532828,889922138,5210,1927110161
"check for network pipes",6,0,9467,1577,280,3466,5339532828,889922138,5210,1927110161
