Time;CPU
1062; 34.00
2124; 21.00
3184; 20.00
4242; 19.00
5301; 22.00
6358; 31.00
7417; 29.00
8482; 40.00
9543; 25.00
10602; 18.00
11660; 17.00
12718; 16.00
13775; 18.00
14834; 21.00
15893; 21.00
16952; 17.00
18014; 18.00
19077; 18.00
20139; 17.00
21198; 17.00
22257; 17.00
23318; 17.00
24377; 17.00
25437; 17.00
26496; 17.00
27556; 17.00
28616; 17.00
29676; 17.00
30735; 17.00
31795; 17.00
32855; 18.00
33912; 18.00
34970; 18.00
36028; 17.00
37085; 17.00
38146; 17.00
39206; 17.00
40266; 17.00
41326; 17.00
42385; 17.00
43446; 19.00
44504; 17.00
45562; 17.00
46622; 17.00
47680; 17.00
48740; 17.00
49801; 17.00
50861; 16.00
51919; 17.00
52979; 17.00
54039; 16.00
55100; 17.00
56160; 17.00
57220; 17.00
58280; 17.00
59342; 17.00
60401; 17.00
61463; 17.00
62525; 17.00
63586; 17.00
64645; 17.00
65707; 17.00
66768; 17.00
67828; 17.00
68889; 17.00
69951; 17.00
71010; 17.00
72071; 17.00
73131; 17.00
74191; 17.00
75251; 17.00
76308; 17.00
77369; 17.00
78429; 17.00
79489; 17.00
80550; 17.00
81607; 17.00
82667; 17.00
83728; 17.00
84787; 17.00
85849; 17.00
86910; 17.00
87970; 17.00
89031; 17.00
90092; 17.00
91148; 17.00
92206; 17.00
93268; 17.00
94331; 17.00
95388; 25.00
96451; 22.00
97509; 27.00
98571; 25.00
99632; 36.00
100693; 25.00
101751; 18.00
102811; 16.00
103870; 17.00
104927; 16.00
105986; 16.00
107044; 16.00
108103; 22.00
109163; 17.00
110221; 24.00
111280; 22.00
112337; 22.00
113394; 20.00
114450; 21.00
115507; 42.00
116566; 49.00
117633; 47.00
118694; 48.00
119754; 47.00
120815; 45.00
121876; 20.00
122935; 23.00
123994; 29.00
125057; 34.00
126114; 17.00
127174; 33.00
128232; 37.00
129290; 31.00
130350; 30.00
131412; 31.00
132472; 42.00
133536; 38.00
134599; 45.00
135660; 35.00
136719; 37.00
137779; 39.00
138839; 36.00
139900; 33.00
140962; 32.00
142022; 39.00
143083; 34.00
144144; 33.00
145203; 37.00
146284; 54.00
147346; 40.00
148405; 44.00
149463; 34.00
150523; 37.00
151581; 32.00
152640; 33.00
153698; 48.00
154756; 57.00
155816; 38.00
156874; 42.00
157935; 32.00
158993; 35.00
160051; 34.00
161109; 33.00
162168; 33.00
163228; 58.00
164290; 49.00
165352; 45.00
166413; 42.00
167474; 44.00
168534; 32.00
169595; 31.00
170653; 33.00
171713; 35.00
172772; 33.00
173832; 35.00
174891; 41.00
175947; 34.00
177007; 32.00
178067; 30.00
179126; 43.00
180183; 40.00
181242; 50.00
182323; 42.00
183381; 34.00
184439; 32.00
185498; 32.00
186556; 35.00
187615; 45.00
188673; 49.00
189730; 55.00
190792; 43.00
191854; 34.00
192916; 44.00
193978; 50.00
195038; 46.00
196098; 48.00
197160; 32.00
198220; 31.00
199282; 31.00
200341; 31.00
201400; 31.00
202460; 31.00
203520; 30.00
204580; 30.00
205640; 33.00
206700; 47.00
207760; 45.00
208822; 34.00
209881; 41.00
210940; 39.00
212004; 37.00
213063; 45.00
214123; 36.00
215181; 35.00
216242; 35.00
217308; 49.00
218365; 41.00
219425; 42.00
220484; 54.00
221543; 42.00
222608; 42.00
223668; 56.00
224732; 46.00
225792; 25.00
226851; 20.00
227932; 29.00
228992; 29.00
230049; 38.00
231113; 40.00
232171; 29.00
233231; 34.00
234291; 32.00
235350; 32.00
236409; 38.00
237470; 29.00
238529; 29.00
239590; 36.00
240651; 39.00
241709; 48.00
242764; 49.00
243823; 50.00
244883; 50.00
245942; 50.00
246999; 50.00
248058; 50.00
249119; 50.00
250177; 50.00
251234; 45.00
252292; 26.00
253351; 28.00
254408; 28.00
255465; 26.00
256524; 26.00
257582; 26.00
258639; 27.00
259700; 27.00
260761; 25.00
261818; 26.00
262875; 27.00
263932; 26.00
264990; 26.00
266047; 27.00
267102; 27.00
268160; 28.00
269218; 26.00
270277; 28.00
271337; 28.00
272397; 25.00
273454; 25.00
