hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273490,356883,1379370192814,1083141,0,21049931648,106864776789920,83914892,0,74397665268
"scan with file YARA rules",105881,0,485250668034,4582981,1299530,3673661026,57084535761572,539138615,5931,74364240211
"scan with meta YARA rules",249151,0,235026942664,943311,106563,2926793393,98292789841758,394510918,5931,74397665268
"scan object with YARA",50618,0,158932816873,3139847,373934,3943180117,7161009624800,141471603,4208,43711623534
"scan with process YARA rules",68,0,68660038183,1009706443,49308377,4828652134,97107006944,1428044219,21742,7549583933
"apply Sigma rules",994856,0,58353399553,58655,7073,57347448,147820290201920,148584609,1122,74397665268
"compare to ThorDB",156,0,50378945082,322941955,47744894,351535298,371284081665,2380026164,17382,5016968056
"parse log file",135,0,42649529795,315922442,1803,3162761909,105643209421,782542292,9207,24172627848
"parse GZIP archive",10164,0,31610478877,3110043,53141,3428018087,7609247290627,748646919,5931,70940003301
"check file excludes",90360,0,31161766457,344862,121,666626887,7608644835316,84203683,9207,70681400861
"schedule scan for symlink target",59506,0,27466163300,461569,9207,546933332,13918042669830,233893097,9207,74319724191
"parse ZIP archive",190,0,21512115993,113221663,225860,8290066613,130030986889,684373615,9207,16335878036
"parse file content",105881,0,14776378373,139556,2485,676073755,57084535761572,539138615,5931,74364240211
"scan object's command line with YARA",68,0,8032847589,118130111,791201,3368103267,97107006944,1428044219,21742,7549583933
"add meta information",46256,0,7131868921,154182,2355,150461541,5452608578694,117878947,9207,40786843226
"parse journald format",5,0,3820148603,764029720,32060092,2771476836,2892363298,578472659,2475555,2855080971
"check file existence",308989,0,2488615783,8054,120,5351964,105973349863008,342968034,5931,74397665268
"check if file was already scanned",308857,0,2089679401,6765,110,32551780,105969731528934,343102897,5931,74397665268
"scan process for malicious indicators",68,0,1656751050,24363986,72878,630214109,97107006944,1428044219,21742,7549583933
"check with STIX IOCs",105881,0,1359910219,12843,732,5170006,57084535761572,539138615,5931,74364240211
"check if object should be logged",994856,0,808161211,812,210,6877695,147820290201920,148584609,1122,74397665268
"search for Cobalt Strike beacons",179868,0,766688766,4262,782,4078192,74251870769202,412813122,5931,74364240211
"apply hash IOCs",105881,0,730583747,6900,2465,3076201,57084535761572,539138615,5931,74364240211
"store time information about deep scan",105881,0,658586268,6220,501,36924825,57084535761572,539138615,5931,74364240211
"apply false positive filters",994856,0,565157710,568,200,4026284,147820290201920,148584609,1122,74397665268
"deduplicate reasons",249151,0,528332261,2120,111,3083895,98292789841758,394510918,5931,74397665268
"limit frequent matches",994856,0,505991211,508,140,6994749,147820290201920,148584609,1122,74397665268
"check if deep scan is needed",249151,0,367250604,1474,170,5230782,98292789841758,394510918,5931,74397665268
"log object",502,0,336978253,671271,792,4182450,501853276017,999707721,4208,16277900365
"check process excludes",207,0,322919123,1559995,261,310594849,124649820100,602173043,11331,7549583933
"parse TARGZ archive",1,0,298123400,298123400,298123400,298123400,9207,9207,9207,9207
"check if maximum file size is exceeded",249151,0,167996117,674,120,3252557,98292789841758,394510918,5931,74397665268
"fill in interesting content",249151,0,140885531,565,160,2259792,98292789841758,394510918,5931,74397665268
"parsing Firefox history",1,0,79262940,79262940,79262940,79262940,46608805,46608805,46608805,46608805
"log file",249151,0,77405624,310,110,1651052,98292789841758,394510918,5931,74397665268
"extract process handles",68,0,35145988,516852,196415,2168928,97107006944,1428044219,21742,7549583933
"parse authorized_keys format",1,0,30568956,30568956,30568956,30568956,9207,9207,9207,9207
"enrich finding with file information",45,0,24766121,550358,16852,3456577,28749929987,638887333,5880,16277900365
"extract process environment variables",68,0,20683789,304173,124087,1242001,97107006944,1428044219,21742,7549583933
"initialize process memory reader",68,0,13652513,200772,95692,700797,97107006944,1428044219,21742,7549583933
"parse TAR archive",1,0,13188298,13188298,13188298,13188298,555580,555580,555580,555580
"truncate long values",502,0,9409365,18743,611,517668,501853276017,999707721,4208,16277900365
"parse OLE format",14,0,9181007,655786,49805,4112898,47182536104,3370181150,9207,43679773214
"schedule scan for executable",156,0,5292984,33929,17403,85002,371284081665,2380026164,17382,5016968056
"check for C2 IOCs",8,0,5108186,638523,98288,3976187,395911133,49488891,675289,301535651
"scan eBPF program with file YARA rules",1,0,1986992,1986992,1986992,1986992,16101,16101,16101,16101
"retrieve interesting process memory",68,0,1753903,25792,3477,190934,97107006944,1428044219,21742,7549583933
"unpack UPX",3,0,1376818,458939,338326,563555,41558168,13852722,7506626,23098079
"analyze process connection",68,0,1164988,17132,2084,508651,97107006944,1428044219,21742,7549583933
"truncate unimportant process memory sections",68,0,1025812,15085,4548,53663,97107006944,1428044219,21742,7549583933
"log md5 to csv",38,0,607710,15992,130,122333,25040914682,658971439,9207,16277900365
"check file mode",156,0,478412,3066,541,5041,371284081665,2380026164,17382,5016968056
"check for known evil services",156,0,262057,1679,1042,3436,371284081665,2380026164,17382,5016968056
"parse system crontab",3,0,157771,52590,13136,81796,44858374942,14952791647,1304845101,29994000688
"parse mail",5,0,135396,27079,11641,70494,12803396266,2560679253,4144830,6651167454
"scan dependent files",35,0,27041,772,160,3807,8173871,233539,4208,1668304
"check for port 0",6,0,17092,2848,1432,5330,388370352,64728392,9926423,301535651
"check if profile is recent",1,0,5622,5622,5622,5622,5880,5880,5880,5880
"check for network pipes",6,0,4490,748,472,1172,388370352,64728392,9926423,301535651
