hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3424250,3422724,2420474213300,706862,0,98763288400,118997051672400,34751274,0,1948603652200
"scan with file YARA rules",55726,0,912263997400,16370527,0,9283431700,1245259711600,22346116,0,178614904900
"scan with process YARA rules",118,0,204159363800,1730164100,0,15318777800,8603366658700,72909886938,527900,217479416000
"parse CAB archive",26,0,144059940600,5540766946,3538600,101871372000,0,0,0,0
"scan object with YARA",98328,0,97636427000,992966,0,343233800,568117076812900,5777775168,0,217479416000
"scan with meta YARA rules",95791,0,75055578700,783534,0,119327600,1274480976600,13304809,0,178614904900
"apply Sigma rules",2929988,0,72462900000,24731,0,43461300,639287506669400,218187755,0,217479416000
"parse GZIP archive",6632,0,67255044000,10140989,0,955489400,0,0,0,0
"parse registry hive",384,0,56200073600,146354358,0,24333084400,0,0,0,0
"parse log file",214,0,51373303900,240062167,0,17001618800,0,0,0,0
"parse Shim database",21,0,48388755000,2304226428,8162600,12432576300,0,0,0,0
"parse file content",55726,0,43390277000,778636,0,2754378800,1245259711600,22346116,0,178614904900
"parse ZIP archive",312,0,39645651400,127069395,0,21521755100,0,0,0,0
"parse ETL file",236,0,39131425700,165811125,7712500,19929838600,0,0,0,0
"parse SHIM cache",2,0,22122151000,11061075500,754668800,21367482200,0,0,0,0
"schedule scan for executed file",884,0,20685397100,23399770,0,4577302000,0,0,0,0
"parsing Chrome history",5,0,14535107000,2907021400,7088300,14445720100,0,0,0,0
"parse Amcache",4,0,12770522400,3192630600,0,12770522400,0,0,0,0
"parse CHM file",23,0,11939493100,519108395,110238100,1117899400,0,0,0,0
"parse OLE format",22,0,8275237700,376147168,11081200,7081586000,0,0,0,0
"check file existence",107656,0,6986170300,64893,0,12534600,8518071074100,79123050,0,217479416000
"extract process handles",118,0,6648697000,56344889,7093300,494326800,8603366658700,72909886938,527900,217479416000
"add meta information",21027,0,5092392800,242183,0,924379900,1274480976600,60611641,0,178614904900
"scan entry",710,0,4291828800,6044829,0,3706277000,0,0,0,0
"check if file was already scanned",106500,0,4090798000,38411,0,4437500,8486295999000,79683530,0,217479416000
"analyze prefetch file",343,0,3785348400,11036001,1569600,654736300,0,0,0,0
"parse RAR archive",15,0,3678083900,245205593,0,1921553100,0,0,0,0
"check file excludes",24765,0,3096574300,125038,0,1552873800,8518071074100,343956029,0,217479416000
"extract process environment variables",118,0,2559104800,21687328,0,32758100,8603366658700,72909886938,527900,217479416000
"parse PowerShell module cache",1,0,1753415700,1753415700,1753415700,1753415700,0,0,0,0
"check with STIX IOCs",1149375,0,1580867400,1375,0,24981300,1386392686200,1206214,0,178614904900
"scan process for malicious indicators",118,0,1542365100,13070890,1014700,187163400,8603366658700,72909886938,527900,217479416000
"check if object should be logged",2929988,0,1399546500,477,0,11046500,639287506669400,218187755,0,217479416000
"apply false positive filters",2929988,0,1207006000,411,0,6277500,639287506669400,218187755,0,217479416000
"enrich finding with file information",333,0,1195847000,3591132,0,190900900,76248652400,228974932,0,29221265000
"scan scheduled task image",180,0,1166684500,6481580,0,192494600,88276205400,490423363,0,1952464200
"log object",73721,0,950238900,12889,0,5947700,10585826092200,143593088,0,217479416000
"parse Atjobs file",237,0,930827200,3927540,0,17364200,0,0,0,0
"limit frequent matches",2929988,0,828558200,282,0,9973200,639287506669400,218187755,0,217479416000
"apply hash IOCs",55726,0,458792000,8232,0,2544500,1245259711600,22346116,0,178614904900
"check size",1093649,0,433342200,396,0,3765200,141132974600,129047,0,141132974600
"parse ESE database",8,0,408169300,51021162,0,325724600,0,0,0,0
"apply handle IOCs",6332,0,366822800,57931,0,4142300,319769759697000,50500593761,527900,217479416000
"search for Cobalt Strike beacons",81149,0,357598800,4406,0,2507600,9848626370300,121364728,0,217479416000
"store time information about deep scan",55726,0,340738600,6114,0,3450500,1245259711600,22346116,0,178614904900
"scan started image",9,0,245681400,27297933,0,219178000,22984290900,2553810100,2553810100,2553810100
"deduplicate reasons",95791,0,241136100,2517,0,2526700,1274480976600,13304809,0,178614904900
"check for suspicious event ID",297193,0,229355000,771,0,2539900,85454137692600,287537518,0,16610532100
"scan object's command line with YARA",118,0,188217700,1595065,0,3141400,8603366658700,72909886938,527900,217479416000
"scan SHIM cache entry for executed file",884,0,177814100,201147,0,2509500,0,0,0,0
"check for suspicious locations",885,0,171349300,193615,0,2734100,16660567200,18825499,0,16660567200
"check if deep scan is needed",95791,0,159287000,1662,0,2094500,1274480976600,13304809,0,178614904900
"parse SRUM database",1,0,136692300,136692300,136692300,136692300,0,0,0,0
"check process excludes",133,0,121062800,910246,0,7042200,9418643826600,70816870876,527900,217479416000
"parse WMI persistence file",1,0,112099200,112099200,112099200,112099200,0,0,0,0
"check if maximum file size is exceeded",95791,0,73658200,768,0,2078700,1274480976600,13304809,0,178614904900
"truncate long values",2473,0,66439900,26866,0,2539400,9232652631500,3733381573,0,217479416000
"fill in interesting content",95791,0,45570500,475,0,2132400,1274480976600,13304809,0,178614904900
"log found WER report",12,0,39919500,3326625,1138400,5793500,0,0,0,0
"parse jumplist file",11,0,34737700,3157972,0,10301300,0,0,0,0
"parse LNK format",184,0,31948400,173632,0,2066800,0,0,0,0
"check for webserver directory",6332,0,23463600,3705,0,2072000,319769759697000,50500593761,527900,217479416000
"log file",95791,0,22466800,234,0,2039200,1274480976600,13304809,0,178614904900
"check for C2 IOCs",33,0,13289800,402721,0,2027900,170232786900,5158569300,0,165401223700
"compare cache to last scan",2,0,12295000,6147500,6128300,6166700,0,0,0,0
"analyze process connection",118,0,11857000,100483,0,4747400,8603366658700,72909886938,527900,217479416000
"compare to ThorDB",1,0,9303200,9303200,9303200,9303200,16660567200,16660567200,16660567200,16660567200
"truncate unimportant process memory sections",109,0,6057900,55577,0,2039800,7628028227600,69981910344,527900,217479416000
"initialize process memory reader",118,0,5598000,47440,0,2025900,8603366658700,72909886938,527900,217479416000
"scan with pipe IOCs",41,0,4632900,112997,0,2027700,894299300,21812178,0,37883300
"WER",12,0,4555100,379591,0,2028400,0,0,0,0
"parse EVTX file",179,0,3910300,21845,0,2010700,0,0,0,0
"retrieve interesting process memory",118,0,3626500,30733,0,2072500,8603366658700,72909886938,527900,217479416000
"check service permissions",688,0,3043600,4423,0,2007500,557770365200,810712740,0,22390037900
"parse Microsoft Defender Protection log",9,0,2842000,315777,0,2842000,0,0,0,0
"check for service overlap",683,0,2607600,3817,0,524100,432909367000,633835090,0,16672890400
"check for known suspicious indicators",5,0,1043500,208700,0,522300,21944000,4388800,0,8885600
"scan network share metadata",3,0,527800,175933,0,527800,7269500,2423166,0,5196500
"check permissions on file",1,0,0,0,0,0,16660567200,16660567200,16660567200,16660567200
"check for known malicious patterns",1,0,0,0,0,0,0,0,0,0
"check if profile is recent",3,0,0,0,0,0,10042200,3347400,1049800,4768400
"log md5 to csv",4,0,0,0,0,0,29221265000,7305316250,0,29221265000
