hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273805,1273111,1248673388975,980270,0,236634035550,58748120199455,46120183,0,519501822018
"scan with file YARA rules",105802,0,253840402671,2399202,1030898,3404492512,4889015317,46209,7235,2617579388
"schedule scan for symlink target",59432,0,118270183827,1990008,15790,16744862796,894132614,15044,7235,8041215
"scan with meta YARA rules",248984,0,61705531245,247829,87867,15794070,7056953828,28343,7235,2617579388
"scan with process YARA rules",68,0,58955259348,866989108,37621785,3928938240,1012452,14889,14889,14889
"scan object with YARA",49633,0,51729891772,1042247,327165,94251673,480307596985,9677182,5782,6863304144
"parse GZIP archive",10164,0,46942031723,4618460,106213,2484006175,150925236,14849,14849,14849
"parse ZIP archive",190,0,44118474283,232202496,3369160,16682388233,2821310,14849,14849,14849
"apply Sigma rules",995177,0,39688830401,39881,7084,7379643,494347979841,496743,5782,6863304144
"parse log file",135,0,24497788676,181465101,2304,2318348946,2004615,14849,14849,14849
"parse file content",105802,0,9778270303,92420,2575,479177130,4889015317,46209,7235,2617579388
"compare to ThorDB",156,0,5117934066,32807269,28370449,48846876,465892652142,2986491359,7235,6863304144
"check file excludes",90286,0,4512109603,49975,129,5623060,4715030555,52223,7235,2617579388
"parse journald format",5,0,2786809476,557361895,30634169,2059485048,74245,14849,14849,14849
"add meta information",45268,0,2475057241,54675,2074,3172454,4031974944,89068,7235,2617579388
"check file existence",308815,0,1621271680,5249,200,160167,7959967676,25775,7235,2617579388
"scan process for malicious indicators",68,0,1427997879,20999968,160796,169911458,1012452,14889,14889,14889
"check with STIX IOCs",105802,0,1061927743,10036,901,109238,4889015317,46209,7235,2617579388
"extract process environment variables",68,0,985016864,14485542,176186,26853867,1012452,14889,14889,14889
"extract process handles",68,0,924249246,13591900,2142158,124151282,1012452,14889,14889,14889
"check if file was already scanned",308682,0,657353006,2129,120,27966489,7957992759,25780,7235,2617579388
"search for Cobalt Strike beacons",179781,0,656258560,3650,922,1233504,6017734355,33472,7235,2617579388
"check if object should be logged",995177,0,569959569,572,210,131432,494347979841,496743,5782,6863304144
"schedule scan for executable",156,0,547149151,3507366,21622,54492209,465892652142,2986491359,7235,6863304144
"apply hash IOCs",105802,0,507944887,4800,1423,66327,4889015317,46209,7235,2617579388
"parse TARGZ archive",1,0,493273571,493273571,493273571,493273571,14849,14849,14849,14849
"apply false positive filters",995177,0,366694964,368,189,97406,494347979841,496743,5782,6863304144
"deduplicate reasons",248984,0,331101912,1329,149,168781,7056953828,28343,7235,2617579388
"limit frequent matches",995177,0,325271776,326,129,179263,494347979841,496743,5782,6863304144
"store time information about deep scan",105802,0,277487247,2622,912,189722,4889015317,46209,7235,2617579388
"check if deep scan is needed",248984,0,275670063,1107,150,202827,7056953828,28343,7235,2617579388
"check if maximum file size is exceeded",248984,0,157821907,633,190,398912,7056953828,28343,7235,2617579388
"fill in interesting content",248984,0,105212478,422,160,100672,7056953828,28343,7235,2617579388
"scan object's command line with YARA",68,0,82018187,1206149,950826,3683950,1012452,14889,14889,14889
"log file",248984,0,61196248,245,129,48863,7056953828,28343,7235,2617579388
"parse TAR archive",1,0,46171911,46171911,46171911,46171911,14849,14849,14849,14849
"parse authorized_keys format",1,0,42284133,42284133,42284133,42284133,14849,14849,14849,14849
"parsing Firefox history",1,0,39275851,39275851,39275851,39275851,14849,14849,14849,14849
"log object",502,0,16282345,32434,1012,3691464,476142282916,948490603,5782,6863304144
"parse system crontab",3,0,12037523,4012507,9830,9490651,44547,14849,14849,14849
"initialize process memory reader",68,0,9990903,146925,84300,214208,1012452,14889,14889,14889
"check process excludes",208,0,9410451,45242,200,481117,6323928416487,30403502002,14889,63266393075
"enrich finding with file information",45,0,9058194,201293,8737,647886,30861285,685806,5782,30224610
"truncate long values",502,0,7670502,15279,602,512338,476142282916,948490603,5782,6863304144
"analyze process connection",68,0,7450036,109559,2505,2207021,1012452,14889,14889,14889
"parse OLE format",14,0,6285874,448991,46179,930605,207886,14849,14849,14849
"scan eBPF program with file YARA rules",1,0,1838167,1838167,1838167,1838167,14107,14107,14107,14107
"retrieve interesting process memory",68,0,1663122,24457,3177,92016,1012452,14889,14889,14889
"check for C2 IOCs",8,0,1218235,152279,104369,221393,119032,14879,14849,14889
"unpack UPX",3,0,1113005,371001,327416,402348,44547,14849,14849,14849
"truncate unimportant process memory sections",68,0,1098837,16159,6162,52541,1012452,14889,14889,14889
"check file mode",156,0,459967,2948,922,5119,465892652142,2986491359,7235,6863304144
"log md5 to csv",38,0,445103,11713,120,48063,30774023,809842,14849,30224610
"check for known evil services",156,0,373936,2397,1102,17613,465892652142,2986491359,7235,6863304144
"parse mail",5,0,83889,16777,8516,31640,74245,14849,14849,14849
"scan dependent files",35,0,14763,421,220,762,352760912,10078883,1153331,18802090
"check for port 0",6,0,11784,1964,741,3717,89334,14889,14889,14889
"check if profile is recent",1,0,6052,6052,6052,6052,5782,5782,5782,5782
"check for network pipes",6,0,3869,644,281,1162,89334,14889,14889,14889
